0,51,73.0146,24,41.0478,-76,31.6116,-460,26.8232,-24,23.7271,-107,16.2906,-288,11.9948,-235,11.8298,
0,53,72.6489,26,40.8426,-74,31.4515,-458,26.6883,-22,23.6075,-105,16.2068,-286,11.9325,-233,11.768,
0,50,72.2852,23,40.6383,-77,31.2929,-461,26.5545,-25,23.4887,-108,16.1241,-289,11.8713,-236,11.7073,
0,51,71.9234,24,40.4351,-76,31.1352,-460,26.4214,-24,23.3707,-107,16.042,-288,11.8108,-235,11.6473,
-1,43,71.5632,16,40.2329,-84,30.9778,-468,26.289,-32,23.2529,-115,15.9598,-296,11.7502,-243,11.5871,
-1,37,71.2047,10,40.0319,-90,30.82,-474,26.157,-38,23.135,2,21.113,-121,15.8766,-302,11.689,
-1,42,70.8481,15,39.8319,-85,30.6634,-469,26.0258,-33,23.0178,7,21.0078,-116,15.7943,-297,11.6284,
0,49,70.4935,22,39.6328,-78,30.5087,-462,25.8954,-26,22.902,14,20.9029,-109,15.7137,-290,11.5691,
-1,41,70.1402,14,39.4347,-86,30.3534,-470,25.7653,-34,22.786,6,20.7987,-117,15.6318,-298,11.5086,
0,52,69.7888,25,39.2375,-75,30.1992,-459,25.6359,-23,22.6708,17,20.6949,-106,15.5508,-287,11.4489,
0,56,69.439,29,39.0412,-71,30.046,-455,25.507,-19,22.5563,21,20.5915,-102,15.4704,-283,11.3892,
0,57,69.0911,30,38.8459,-70,29.8937,-454,25.3785,-18,22.4425,22,20.4887,-101,15.3904,-282,11.3295,
0,53,68.7451,26,38.6516,-74,29.7428,-458,25.2511,-22,22.3296,18,20.3863,-105,15.3118,-286,11.2712,
0,51,68.4008,24,38.4582,-76,29.5925,-460,25.1245,-24,22.2171,16,20.2844,-107,15.2333,-288,11.2132,
0,63,68.0581,36,38.2657,-64,29.443,-448,24.9984,-12,22.1053,28,20.183,-95,15.1552,-3,11.9225,
0,61,67.717,34,38.0742,-66,29.2942,-450,24.8728,-14,21.9941,26,20.0819,-97,15.0775,-9,14.4164,
1,69,67.3777,42,37.8835,-58,29.1464,-442,24.7479,-6,21.8836,34,19.9814,-89,15.0004,-4,14.9954,
1,79,67.0398,-3,39.5703,52,37.6936,-48,28.9992,-432,24.6234,44,19.8812,-79,14.9235,-260,10.9831,
1,71,66.7039,-17,39.8182,44,37.5048,-56,28.853,-440,24.4995,36,19.7816,-87,14.8473,-268,10.9262,
1,65,66.3695,-23,39.6181,38,37.317,-62,28.707,-446,24.3759,30,19.6826,-93,14.7709,-274,10.869,
1,63,66.0371,-25,39.4192,36,37.1303,-64,28.5621,-448,24.2531,28,19.5842,-95,14.6953,-276,10.8126,
0,48,65.7067,-40,39.2214,21,36.9447,-79,28.4183,-463,24.1312,13,19.4863,-110,14.6206,-291,10.7571,
1,52,65.3779,-36,39.0244,25,36.7601,-75,28.2749,-459,24.0098,17,19.3891,-106,14.5459,-287,10.7016,
1,49,65.0508,-39,38.8286,22,36.5764,-78,28.1325,-462,23.8891,14,19.2924,-109,14.472,-290,10.6467,
1,53,64.7253,-35,38.6338,26,36.3935,-74,27.9908,-458,23.7691,18,19.196,-105,14.3984,-286,10.5922,
0,50,64.4015,-38,38.4401,23,36.2116,-77,27.8501,-461,23.65,15,19.1001,-108,14.3254,-289,10.5383,
-1,-1,76.3903,22,64.0793,-66,38.2469,-105,27.7094,-489,23.5313,-136,14.2522,-317,10.4842,-264,10.3312,
0,10,77.7254,29,63.7591,-59,38.0531,-98,27.5674,-482,23.4121,-129,14.177,-310,10.4281,-257,10.2754,
0,8,77.3374,27,63.4404,-61,37.8605,-100,27.4265,-484,23.2935,-131,14.1026,-312,10.3725,-259,10.2201,
0,10,76.9511,29,63.1233,-59,37.6698,-98,27.2875,-482,23.1762,-129,14.03,-310,10.3186,-257,10.1667,
0,9,76.5667,28,62.8077,-60,37.4802,-99,27.1495,-483,23.0595,-130,13.9579,-311,10.2651,-258,10.1138,
1,38,76.184,57,62.4935,-31,37.2916,-70,27.0121,-454,22.9433,-101,13.8862,-282,10.2118,-229,10.061,
